UniProt_Proteome_ID IDR
UP000232768	0.1734
UP000201967	0.1621
UP000204319	0.1143
UP000202607	0.1336
UP000202973	0.1624
UP000202637	0.1626
UP000202295	0.2159
UP000201878	0.2134
UP000202916	0.1895
UP000202135	0.1680
UP000203528	0.1404
UP000217342	0.1780
UP000204554	0.1986
UP000232785	0.1775
UP000203271	0.1945
UP000202924	0.1864
UP000207624	0.1838
UP000232479	0.1438
UP000204130	0.2173
UP000203600	0.1828
UP000201082	0.1596
UP000201053	0.1182
UP000201044	0.1740
UP000006541	0.1893
UP000201973	0.1993
UP000204412	0.1421
UP000204433	0.1442
UP000204060	0.2063
UP000204096	0.1567
UP000203619	0.1188
UP000201711	0.1458
UP000204063	0.1960
UP000203138	0.1257
UP000204062	0.2277
UP000203834	0.1855
UP000232630	0.1994
UP000217249	0.1520
UP000232499	0.1497
UP000202149	0.1670
UP000232526	0.2031
UP000201779	0.1466
UP000204184	0.1205
UP000232431	0.1644
UP000008453	0.1265
UP000203762	0.1908
UP000203394	0.1364
UP000232793	0.1719
UP000201608	0.1698
UP000238476	0.1687
UP000207751	0.1659
UP000232641	0.1709
UP000201313	0.1839
UP000240761	0.1630
UP000202381	0.1755
UP000008874	0.1108
UP000202968	0.1487
UP000204132	0.1355
UP000201985	0.1494
UP000008267	0.1568
UP000204634	0.1220
UP000202792	0.1661
UP000241845	0.1965
UP000203808	0.1303
UP000232909	0.1802
UP000007547	0.1448
UP000204656	0.2223
UP000202518	0.2110
UP000208108	0.1327
UP000202650	0.1429
UP000203386	0.1096
UP000232459	0.1910
UP000202372	0.1898
UP000232819	0.1249
UP000202624	0.1268
UP000006542	0.1421
UP000232699	0.1847
UP000201143	0.1579
UP000241374	0.1197
UP000204607	0.1430
UP000202411	0.1602
UP000201740	0.2425
UP000203643	0.1382
UP000201734	0.1679
UP000241397	0.1130
UP000201410	0.1566
UP000202112	0.1424
UP000204267	0.1791
UP000232812	0.1245
UP000008266	0.1131
UP000240293	0.1321
UP000006572	0.1837
UP000007210	0.1086
UP000202525	0.1710
UP000203401	0.1497
UP000201489	0.1648
UP000204376	0.1468
UP000204052	0.1600
UP000029774	0.0924
UP000201565	0.1218
UP000201717	0.1564
UP000204390	0.1847
UP000201523	0.1027
UP000232659	0.1482
UP000232403	0.1709
UP000008249	0.1152
UP000203928	0.1036
UP000232520	0.1364
UP000201745	0.1645
UP000202645	0.1584
UP000204172	0.2134
UP000203158	0.1416
UP000232462	0.1370
UP000232490	0.1473
UP000009151	0.1158
UP000201637	0.1606
UP000232920	0.2222
UP000202595	0.1248
UP000232687	0.1284
UP000240491	0.1341
UP000007784	0.1087
UP000240547	0.1482
UP000202588	0.0991
UP000232906	0.1454
UP000204572	0.1256
UP000203841	0.1469
UP000203953	0.0971
UP000203968	0.1481
UP000204042	0.1099
UP000201739	0.1249
UP000201864	0.1534
UP000002321	0.1121
UP000201650	0.1151
UP000203381	0.1590
UP000202212	0.1141
UP000232486	0.1627
UP000241605	0.1785
UP000203590	0.1464
UP000201699	0.1377
UP000029775	0.1046
UP000203438	0.1396
UP000203775	0.1053
UP000204393	0.1225
UP000240902	0.1397
UP000241794	0.1195
UP000201224	0.0861
UP000202436	0.1947
UP000232577	0.1422
UP000201117	0.1013
UP000201964	0.2101
UP000240454	0.1217
UP000203232	0.1178
UP000202421	0.1384
UP000202628	0.1660
UP000203844	0.1396
UP000008769	0.1624
UP000204302	0.1180
UP000204493	0.1039
UP000204345	0.1038
UP000202225	0.1197
UP000235618	0.0958
UP000203720	0.1900
UP000241487	0.1437
UP000202287	0.1062
UP000201556	0.0934
UP000202293	0.1158
UP000232540	0.1067
UP000007068	0.1455
UP000240529	0.1194
UP000217335	0.0917
UP000204233	0.1093
UP000203833	0.0624
UP000029773	0.1889
UP000232419	0.1026
UP000240594	0.0981
UP000203665	0.0847
UP000204643	0.0840
UP000203050	0.0873
UP000204598	0.1048
UP000201538	0.1528
UP000137487	0.1718
UP000202288	0.0770
UP000201598	0.1680
UP000232815	0.1600
UP000203934	0.0755
UP000126444	0.1069
UP000121340	0.1571
UP000117936	0.1173
UP000201560	0.1092
UP000203693	0.0904
UP000203300	0.1321
UP000201497	0.0976
UP000147566	0.1794
UP000119023	0.0842
UP000122968	0.1209
UP000136988	0.1686
UP000203475	0.0903
UP000131760	0.1238
UP000202418	0.0983
UP000202578	0.1376
UP000202482	0.1071
UP000147792	0.0648
UP000203437	0.0621
UP000137123	0.1181
UP000204593	0.0953
UP000202748	0.0868
UP000217329	0.1297
UP000203978	0.1725
UP000203993	0.0816
UP000131738	0.0714
UP000096165	0.0621
UP000202286	0.1279
UP000156693	0.0729
UP000120119	0.1063
UP000128123	0.1236
UP000202389	0.1113
UP000204590	0.1305
UP000153343	0.0377
UP000149132	0.0919
UP000121975	0.0476
UP000160569	0.0694
UP000154182	0.0980
UP000201501	0.1408
UP000133700	0.0768
UP000204425	0.0611
UP000131223	0.1269
UP000119980	0.0927
UP000203773	0.0749
UP000203556	0.1141
UP000160808	0.0864
UP000112030	0.0861
UP000114089	0.0735
UP000202334	0.0424
UP000151063	0.1106
UP000142777	0.0892
UP000127963	0.0870
UP000203371	0.0704
UP000126644	0.1022
UP000201709	0.0674
UP000204237	0.1198
UP000204571	0.0570
UP000232905	0.0827
UP000114496	0.1244
UP000201316	0.1171
UP000111010	0.0941
UP000115668	0.0707
UP000168861	0.0735
UP000153129	0.0698
UP000125737	0.0455
UP000128286	0.0899
UP000140112	0.0969
UP000203969	0.0985
UP000160537	0.0745
UP000100660	0.0938
UP000168191	0.1061
UP000119142	0.0486
UP000141801	0.0584
UP000108082	0.0884
UP000240298	0.0438
UP000204556	0.0537
UP000107872	0.0321
UP000204144	0.0729
UP000104368	0.0496
UP000008777	0.0744
UP000006730	0.0509
UP000204348	0.0099
UP000156418	0.0135
UP000008627	0.0127
UP000009098	0.2386
UP000007203	0.1982
UP000137229	0.2285
UP000174232	0.1736
UP000007930	0.1982
UP000008591	0.1886
UP000154329	0.1552
UP000009156	0.1572
UP000114582	0.2080
UP000110027	0.1774
UP000119102	0.0977
UP000052110	0.1037
UP000006705	0.0872
UP000232966	0.6744
UP000103223	0.3614
UP000153037	0.2484
UP000110594	0.2157
UP000127069	0.2109
UP000009294	0.2028
UP000165522	0.2018
UP000001874	0.2103
UP000137095	0.2544
UP000146149	0.2212
UP000147540	0.2041
UP000008288	0.2345
UP000167073	0.1891
UP000007639	0.2087
UP000172799	0.1937
UP000144590	0.1991
UP000122533	0.2056
UP000173965	0.1662
UP000006840	0.1670
UP000099188	0.2190
UP000169848	0.1440
UP000008774	0.1862
UP000161618	0.2339
UP000009245	0.1553
UP000007083	0.1874
UP000124452	0.1942
UP000008991	0.1929
UP000203542	0.1392
UP000000938	0.1866
UP000102041	0.1670
UP000134372	0.1501
UP000135812	0.1228
UP000000942	0.1402
UP000149016	0.1132
UP000214863	0.1396
UP000140289	0.1242
UP000133219	0.1244
UP000114976	0.1531
UP000008072	0.1178
UP000002602	0.0897
UP000101337	0.0896
UP000162467	0.1005
UP000113968	0.1544
UP000118435	0.1625
UP000101154	0.1537
UP000161430	0.1572
UP000127637	0.1254
UP000175168	0.1084
UP000133659	0.0979
UP000143489	0.1214
UP000152762	0.1251
UP000103899	0.1256
UP000116555	0.1430
UP000000941	0.1291
UP000171701	0.1365
UP000202182	0.1427
UP000157603	0.1505
UP000152474	0.1452
UP000134313	0.1031
UP000138111	0.1017
UP000099649	0.0977
UP000100290	0.0852
UP000159358	0.0734
UP000109731	0.0957
UP000006930	0.1006
UP000207650	0.0867
UP000009295	0.1015
UP000121539	0.0992
UP000152314	0.0851
UP000008507	0.1131
UP000097892	0.1079
UP000000587	0.0764
UP000202843	0.0674
UP000232782	0.0197
UP000232830	0.0138
UP000007251	0.0201
UP000000681	0.0331
UP000002130	0.2835
UP000001787	0.1486
UP000002545	0.1560
UP000030048	0.1482
UP000007611	0.1593
UP000232903	0.1622
UP000000732	0.1619
UP000001786	0.1507
UP000002121	0.1772
UP000014676	0.1793
UP000029683	0.1368
UP000014423	0.1333
UP000008733	0.1674
UP000001044	0.1281
UP000000373	0.1156
UP000001707	0.0731
UP000223780	0.1456
UP000221315	0.1467
UP000204288	0.1494
UP000002577	0.0984
UP000000848	0.1687
UP000000372	0.1175
UP000001833	0.0806
UP000002111	0.1003
UP000000978	0.0630
UP000002113	0.0860
UP000225715	0.1301
UP000000338	0.1167
UP000000880	0.1330
UP000014317	0.0625
UP000024440	0.0816
UP000002094	0.0946
UP000009090	0.0703
UP000001771	0.1195
UP000005883	0.1021
UP000002115	0.1143
UP000019160	0.0512
UP000001049	0.0469
UP000001252	0.0607
UP000002548	0.0652
UP000001764	0.0482
UP000202649	0.0413
UP000002142	0.0497
UP000145437	0.1742
UP000145627	0.1574
UP000008770	0.1357
UP000118593	0.1573
UP000100588	0.1374
UP000114904	0.1393
UP000132997	0.1394
UP000112308	0.1335
UP000102282	0.1357
UP000172127	0.1508
UP000001358	0.0984
UP000008773	0.0757
UP000110868	0.0655
UP000001359	0.0765
UP000123232	0.0309
UP000164036	0.0218
UP000202613	0.0861
UP000189773	0.0396
UP000000337	0.0630
UP000201312	0.0568
UP000203692	0.0470
UP000000728	0.0363
UP000002127	0.0639
UP000006658	0.0455
UP000001832	0.0477
UP000185268	0.0326
UP000010081	0.0488
UP000001046	0.0519
UP000002138	0.0405
UP000002126	0.0404
UP000006364	0.0821
UP000000514	0.0742
UP000001308	0.0436
UP000001066	0.0488
UP000007017	0.0546
UP000008691	0.0429
UP000202785	0.2771
UP000201690	0.2578
UP000202503	0.2366
UP000006723	0.2602
UP000203342	0.2705
UP000201755	0.2288
UP000203713	0.2536
UP000202933	0.2560
UP000204367	0.2306
UP000203888	0.1781
UP000203425	0.2370
UP000202186	0.1926
UP000006722	0.1434
UP000204122	0.2575
UP000204099	0.2194
UP000204276	0.1989
UP000201170	0.2111
UP000202830	0.1907
UP000202072	0.2070
UP000203735	0.1916
UP000202125	0.2068
UP000202704	0.1149
UP000007545	0.2330
UP000202283	0.2042
UP000202547	0.2542
UP000217288	0.2121
UP000203222	0.2308
UP000203907	0.2068
UP000202456	0.1556
UP000203779	0.1890
UP000204349	0.1209
UP000202801	0.1470
UP000214710	0.2001
UP000202399	0.1617
UP000202155	0.1939
UP000000519	0.2071
UP000203063	0.1230
UP000204569	0.1360
UP000204588	0.1460
UP000201256	0.1308
UP000241349	0.1544
UP000029777	0.0909
UP000007021	0.0758
UP000000403	0.0984
UP000204668	0.0768
UP000203366	0.0720
UP000203865	0.0680
UP000203012	0.0821
UP000232615	0.0676
UP000201453	0.0894
UP000201936	0.1432
UP000029741	0.0338
UP000232828	0.0431
UP000002418	0.2510
UP000214362	0.0918
UP000240659	0.1195
UP000225385	0.0976
UP000214354	0.0742
UP000000511	0.1702
UP000240438	0.1227
UP000214363	0.1135
UP000203784	0.1038
UP000002140	0.1302
UP000001783	0.1219
UP000214356	0.0781
UP000214343	0.0633
UP000214376	0.0796
UP000002137	0.1166
UP000214347	0.0655
UP000214371	0.0477
UP000202859	0.1303
UP000214368	0.1197
UP000002578	0.1099
UP000224716	0.0910
UP000214369	0.0620
UP000241707	0.1130
UP000207665	0.0696
UP000002101	0.1377
UP000005893	0.1073
UP000214346	0.0685
UP000201282	0.0816
UP000214352	0.0567
UP000203591	0.0526
UP000017643	0.1115
UP000223848	0.0640
UP000002125	0.0837
UP000225915	0.0638
UP000202258	0.0735
UP000014724	0.0891
UP000241719	0.0809
UP000001134	0.0983
UP000201640	0.0698
UP000029781	0.0572
UP000202558	0.0774
UP000241071	0.0698
UP000240325	0.0689
UP000203518	0.0466
UP000001157	0.1977
UP000031071	0.1223
UP000224387	0.1264
UP000001849	0.1442
UP000000730	0.1321
UP000225683	0.1151
UP000204231	0.1368
UP000012678	0.1188
UP000241290	0.1333
UP000204546	0.1289
UP000226425	0.1262
UP000222087	0.1106
UP000241007	0.1101
UP000001179	0.0873
UP000018887	0.1350
UP000002374	0.0986
UP000201835	0.0966
UP000030927	0.1092
UP000002375	0.1666
UP000221777	0.0982
UP000201689	0.1044
UP000202093	0.0916
UP000002288	0.0881
UP000008090	0.1018
UP000000258	0.1030
UP000028670	0.0991
UP000027381	0.1005
UP000225464	0.1315
UP000001858	0.0803
UP000008729	0.0909
UP000013566	0.0813
UP000204363	0.0900
UP000001987	0.0916
UP000225141	0.1153
UP000009178	0.1043
UP000203788	0.0785
UP000007026	0.0994
UP000001238	0.1020
UP000007178	0.0740
UP000005230	0.0892
UP000000991	0.1036
UP000203955	0.0977
UP000001246	0.1047
UP000011149	0.1142
UP000002413	0.0766
UP000008125	0.1117
UP000221247	0.1118
UP000225314	0.1038
UP000204294	0.0880
UP000204364	0.0907
UP000204159	0.0893
UP000011150	0.0780
UP000204196	0.1059
UP000201235	0.0844
UP000201753	0.0795
UP000001034	0.1093
UP000203282	0.0843
UP000019368	0.0751
UP000241797	0.1086
UP000011237	0.0945
UP000203157	0.0775
UP000006535	0.0868
UP000029461	0.1078
UP000225255	0.0866
UP000006532	0.0870
UP000001837	0.0921
UP000000369	0.0864
UP000002611	0.0766
UP000000227	0.0893
UP000033005	0.0696
UP000006525	0.0962
UP000223946	0.0747
UP000002110	0.0827
UP000001793	0.0975
UP000014997	0.0806
UP000007597	0.0882
UP000011853	0.0795
UP000001216	0.0670
UP000032135	0.0837
UP000221250	0.1008
UP000010368	0.0992
UP000033003	0.0895
UP000006298	0.1054
UP000006530	0.0813
UP000006528	0.0824
UP000201127	0.0837
UP000018808	0.0672
UP000014318	0.0905
UP000001515	0.0769
UP000000915	0.0763
UP000033004	0.0867
UP000006523	0.0858
UP000006524	0.0980
UP000001840	0.0731
UP000033010	0.0855
UP000203521	0.0771
UP000006526	0.0845
UP000001772	0.0839
UP000011235	0.0865
UP000011298	0.0813
UP000001159	0.0808
UP000028666	0.0882
UP000027382	0.0854
UP000030922	0.0920
UP000201261	0.1081
UP000000909	0.0849
UP000010365	0.0901
UP000033002	0.0831
UP000202081	0.0724
UP000214715	0.1341
UP000001005	0.0948
UP000002884	0.1011
UP000007596	0.0884
UP000225351	0.0993
UP000005249	0.0909
UP000014701	0.0938
UP000222846	0.0815
UP000008091	0.0785
UP000224846	0.0679
UP000223317	0.1066
UP000203739	0.0754
UP000202039	0.1258
UP000019730	0.0858
UP000002174	0.0882
UP000006537	0.0791
UP000008734	0.0872
UP000201622	0.0996
UP000006547	0.1103
UP000027494	0.1028
UP000005231	0.0826
UP000201065	0.0815
UP000033001	0.1010
UP000225361	0.0772
UP000017648	0.0948
UP000010364	0.0914
UP000241565	0.0945
UP000001590	0.0955
UP000011826	0.0933
UP000001581	0.0749
UP000204323	0.0770
UP000006134	0.1090
UP000201588	0.0934
UP000008648	0.1073
UP000015545	0.0924
UP000009068	0.0794
UP000000994	0.0742
UP000005227	0.0873
UP000000881	0.0939
UP000002546	0.0980
UP000207741	0.0795
UP000000375	0.0851
UP000204513	0.0976
UP000017663	0.0821
UP000202284	0.1154
UP000006527	0.0910
UP000028664	0.0950
UP000011148	0.0976
UP000012997	0.0716
UP000230794	0.0661
UP000008986	0.0829
UP000202111	0.0862
UP000240536	0.0508
UP000202348	0.1255
UP000009092	0.0828
UP000002117	0.1062
UP000030206	0.0845
UP000030207	0.0824
UP000005228	0.0897
UP000030232	0.0874
UP000000331	0.0902
UP000003754	0.0772
UP000033014	0.0800
UP000010803	0.0600
UP000010999	0.0916
UP000032689	0.1032
UP000207621	0.0880
UP000225386	0.0877
UP000203794	0.0867
UP000007863	0.0904
UP000223716	0.0981
UP000009093	0.0658
UP000006895	0.0838
UP000002902	0.0722
UP000019701	0.0672
UP000002874	0.0971
UP000202583	0.0851
UP000029371	0.0891
UP000204502	0.0790
UP000241863	0.0934
UP000203261	0.0859
UP000011865	0.0846
UP000001151	0.0847
UP000008892	0.0749
UP000001862	0.0884
UP000241775	0.0550
UP000223004	0.0945
UP000001466	0.0956
UP000000901	0.0853
UP000201528	0.2558
UP000014985	0.0781
UP000226297	0.0795
UP000011829	0.0924
UP000002080	0.0768
UP000001878	0.0980
UP000015576	0.0958
UP000001713	0.0835
UP000005229	0.0883
UP000001954	0.0861
UP000005445	0.0784
UP000001127	0.0853
UP000019306	0.0747
UP000240223	0.0930
UP000224829	0.0685
UP000204441	0.0759
UP000001166	0.0785
UP000202857	0.0671
UP000029369	0.0746
UP000222979	0.0799
UP000015097	0.0918
UP000202948	0.0579
UP000001239	0.0590
UP000203989	0.0865
UP000223624	0.2089
UP000221507	0.0764
UP000224291	0.0683
UP000203932	0.0997
UP000006287	0.0755
UP000017657	0.0780
UP000223738	0.0840
UP000026900	0.0819
UP000006092	0.0677
UP000203302	0.0587
UP000008388	0.0662
UP000222158	0.0730
UP000015546	0.0804
UP000015098	0.0867
UP000202181	0.0587
UP000002403	0.0877
UP000002421	0.0658
UP000202923	0.0590
UP000202478	0.0408
UP000223158	0.0748
UP000225448	0.0747
UP000006099	0.0787
UP000201594	0.0587
UP000222624	0.0636
UP000203637	0.0749
UP000029370	0.0600
UP000001266	0.0606
UP000202310	0.0598
UP000008530	0.0786
UP000008314	0.0526
UP000002599	0.0810
UP000024445	0.0639
UP000018620	0.0901
UP000001091	0.0620
UP000006285	0.0767
UP000002554	0.0917
UP000202471	0.0752
UP000001785	0.0631
UP000015095	0.0988
UP000204657	0.0639
UP000008725	0.0623
UP000007430	0.0659
UP000030218	0.1108
UP000201461	0.0643
UP000027481	0.0787
UP000007864	0.0539
UP000224677	0.0774
UP000204614	0.0590
UP000005261	0.0525
UP000002373	0.0564
UP000030224	0.0741
UP000033804	0.0859
UP000211040	0.0604
UP000224041	0.0659
UP000203990	0.0746
UP000002236	0.0558
UP000000786	0.0549
UP000240934	0.0583
UP000006653	0.0594
UP000001758	0.0544
UP000030203	0.0655
UP000202045	0.0676
UP000240294	0.0604
UP000241480	0.0752
UP000224551	0.0763
UP000030323	0.0632
UP000026983	0.0556
UP000029373	0.0666
UP000001249	0.0524
UP000204140	0.0762
UP000207581	0.1926
UP000000330	0.0551
UP000014709	0.0817
UP000000457	0.0772
UP000223891	0.0727
UP000011284	0.0564
UP000015089	0.0818
UP000002235	0.0626
UP000002555	0.0537
UP000009087	0.0573
UP000014998	0.0690
UP000221612	0.0761
UP000002098	0.0589
UP000008730	0.0578
UP000008731	0.0548
UP000000876	0.0553
UP000202763	0.0689
UP000028861	0.0660
UP000000912	0.0552
UP000203832	0.0681
UP000009143	0.0553
UP000000878	0.0582
UP000007045	0.0803
UP000030732	0.0614
UP000201388	0.0718
UP000008060	0.0897
UP000203186	0.0665
UP000204195	0.0520
UP000028961	0.0703
UP000225892	0.0499
UP000030202	0.0776
UP000030736	0.0771
UP000001043	0.0593
UP000201928	0.0642
UP000008732	0.0550
UP000002299	0.0753
UP000009273	0.0674
UP000030329	0.0690
UP000002880	0.0737
UP000029368	0.0692
UP000029372	0.0653
UP000030739	0.0611
UP000002909	0.0569
UP000029357	0.0527
UP000009369	0.0708
UP000241364	0.0690
UP000203816	0.0496
UP000222840	0.0581
UP000223588	0.0760
UP000221758	0.0711
UP000027393	0.0760
UP000009016	0.0602
UP000202618	0.0652
UP000002151	0.0671
UP000202749	0.0532
UP000006649	0.0673
UP000006091	0.0616
UP000008727	0.0592
UP000019740	0.0575
UP000009013	0.0655
UP000029889	0.0656
UP000001240	0.0452
UP000225894	0.0669
UP000030735	0.0558
UP000029364	0.0594
UP000007502	0.0685
UP000009070	0.0799
UP000225947	0.0482
UP000007524	0.0604
UP000204580	0.0686
UP000007890	0.0507
UP000224784	0.0568
UP000007175	0.0568
UP000008045	0.1162
UP000002369	0.0547
UP000005880	0.0379
UP000000989	0.0446
UP000140718	0.1171
UP000241384	0.0922
UP000166181	0.0709
UP000139373	0.0476
UP000167755	0.0687
UP000143043	0.0414
UP000008767	0.0668
UP000133898	0.0693
UP000241937	0.0375
UP000096131	0.0462
UP000150496	0.0522
UP000000278	0.0568
UP000240976	0.0287
UP000150075	0.0617
UP000120805	0.0421
UP000008666	0.0711
UP000006543	0.0533
UP000203927	0.0833
UP000002339	0.0987
UP000203420	0.0862
UP000201040	0.1024
UP000202280	0.0959
UP000202363	0.0688
UP000001104	0.0410
UP000001105	0.0000
UP000203107	0.0451
UP000000327	0.1705
UP000000414	0.1488
UP000166289	0.1552
UP000029779	0.2474
UP000232784	0.2193
UP000204438	0.1298
UP000011785	0.1073
UP000201058	0.0813
UP000203413	0.0750
UP000203733	0.0784
UP000119000	0.1483
UP000127615	0.1651
UP000029765	0.1466
UP000201865	0.0731
UP000233833	0.0787
UP000148789	0.0887
UP000158875	0.2122
UP000129322	0.1293
UP000105694	0.1645
UP000113692	0.1268
UP000127412	0.0845
UP000174140	0.0871
UP000210100	0.0951
UP000139444	0.1001
UP000096247	0.0543
UP000148539	0.0525
UP000155478	0.0382
UP000008772	0.0647
UP000110253	0.0564
UP000155007	0.0668
UP000156784	0.0685
UP000129778	0.0666
UP000131152	0.0510
UP000157909	0.0327
UP000206680	0.0361
UP000009255	0.0591
UP000127479	0.0536
UP000120763	0.0626
UP000145672	0.0366
UP000129991	0.0285
UP000008158	0.0430
UP000102202	0.0301
UP000204142	0.0409
UP000008286	0.0402
UP000115734	0.0882
UP000181615	0.0382
UP000181617	0.0253
UP000008973	0.0278
UP000008697	0.3217
UP000009252	0.2928
UP000130688	0.2787
UP000007018	0.2355
UP000119242	0.2725
UP000097718	0.1814
UP000171215	0.2235
UP000120723	0.2570
UP000152522	0.2214
UP000143347	0.1820
UP000052089	0.2027
UP000123609	0.2266
UP000217306	0.2167
UP000150093	0.2058
UP000008790	0.1334
UP000008786	0.2024
UP000202382	0.1390
UP000052097	0.2382
UP000112286	0.2107
UP000052082	0.1715
UP000144694	0.2182
UP000052098	0.1755
UP000153470	0.2028
UP000204423	0.1627
UP000052101	0.2705
UP000158064	0.2037
UP000217300	0.1976
UP000185274	0.2312
UP000052080	0.1901
UP000171261	0.2111
UP000145988	0.2209
UP000009115	0.2070
UP000241838	0.1950
UP000052081	0.1162
UP000114860	0.0627
UP000144454	0.1830
UP000142472	0.1505
UP000052085	0.1820
UP000241730	0.1502
UP000118249	0.1795
UP000009119	0.1811
UP000122610	0.1715
UP000007671	0.1671
UP000008789	0.1783
UP000167195	0.2212
UP000118015	0.1511
UP000127867	0.1931
UP000009166	0.1847
UP000140180	0.1738
UP000153848	0.1572
UP000174597	0.1704
UP000101246	0.1844
UP000163734	0.1607
UP000123284	0.1452
UP000169845	0.1982
UP000134884	0.1952
UP000185273	0.1660
UP000052099	0.1570
UP000052094	0.1105
UP000103719	0.1262
UP000009162	0.1663
UP000052100	0.1374
UP000121137	0.1237
UP000007710	0.1726
UP000114841	0.1603
UP000139850	0.1078
UP000162055	0.1664
UP000008788	0.1850
UP000129308	0.1604
UP000006567	0.1881
UP000140201	0.1457
UP000052096	0.1954
UP000052091	0.1442
UP000127827	0.1626
UP000102623	0.1471
UP000166347	0.1699
UP000174148	0.1339
UP000174756	0.1565
UP000130331	0.1487
UP000009111	0.1625
UP000115356	0.1611
UP000142218	0.1645
UP000008791	0.1332
UP000129376	0.1611
UP000132112	0.1473
UP000009253	0.1958
UP000154424	0.1101
UP000135254	0.1752
UP000241855	0.1338
UP000112084	0.1304
UP000241967	0.1328
UP000052102	0.1757
UP000166373	0.1499
UP000153366	0.1540
UP000099457	0.1532
UP000052084	0.1473
UP000007670	0.1527
UP000052092	0.1287
UP000126963	0.1444
UP000101403	0.1290
UP000146576	0.1824
UP000241004	0.1598
UP000164175	0.1879
UP000009060	0.1836
UP000006372	0.1371
UP000125000	0.1285
UP000121690	0.1694
UP000140463	0.1732
UP000007613	0.1788
UP000159394	0.1673
UP000131008	0.1543
UP000123590	0.1302
UP000146474	0.1295
UP000110985	0.1252
UP000008787	0.1368
UP000107687	0.1371
UP000113513	0.1667
UP000006367	0.1664
UP000052095	0.1377
UP000125453	0.0684
UP000009105	0.1409
UP000102297	0.1281
UP000165823	0.1743
UP000167180	0.1547
UP000101963	0.1558
UP000136359	0.0897
UP000158899	0.1266
UP000140099	0.1190
UP000130113	0.1388
UP000114966	0.1535
UP000101375	0.1708
UP000156002	0.1308
UP000168780	0.1541
UP000156843	0.1260
UP000096688	0.1072
UP000131472	0.1015
UP000241288	0.1388
UP000097513	0.1649
UP000052090	0.0937
UP000155715	0.1093
UP000129753	0.1315
UP000120518	0.1301
UP000103855	0.1226
UP000119411	0.1720
UP000136351	0.1278
UP000141071	0.1397
UP000129101	0.1117
UP000007666	0.1307
UP000101558	0.1345
UP000145352	0.1326
UP000117015	0.1530
UP000052083	0.0999
UP000203499	0.1473
UP000143211	0.1264
UP000128556	0.0998
UP000123753	0.1457
UP000164255	0.1233
UP000161901	0.1428
UP000146577	0.1487
UP000009114	0.1009
UP000164482	0.1063
UP000009123	0.1198
UP000171862	0.1487
UP000009122	0.1000
UP000008692	0.1152
UP000171123	0.1338
UP000108008	0.1360
UP000118929	0.1392
UP000162335	0.1343
UP000112284	0.1405
UP000109002	0.1056
UP000009118	0.1219
UP000009171	0.1086
UP000150070	0.1409
UP000105550	0.1351
UP000131287	0.1311
UP000008222	0.0867
UP000103806	0.1197
UP000008695	0.0804
UP000103885	0.1254
UP000120507	0.1348
UP000106331	0.1114
UP000201393	0.1176
UP000157251	0.1130
UP000009113	0.1262
UP000147201	0.1068
UP000170379	0.1094
UP000009116	0.1052
UP000154097	0.1121
UP000009109	0.0714
UP000112710	0.1446
UP000008226	0.1046
UP000125839	0.0987
UP000108682	0.1116
UP000141459	0.1062
UP000099010	0.1161
UP000007668	0.1264
UP000126093	0.1208
UP000009251	0.1046
UP000171341	0.0927
UP000052093	0.0631
UP000168289	0.1198
UP000114531	0.1026
UP000009125	0.1277
UP000107742	0.0749
UP000052088	0.1179
UP000106847	0.0572
UP000137880	0.0695
UP000000469	0.0779
UP000174113	0.0939
UP000007674	0.1498
UP000167269	0.1019
UP000118566	0.1057
UP000006560	0.3698
UP000096504	0.3333
UP000008771	0.1412
UP000002328	0.1456
UP000172444	0.1797
UP000116133	0.1129
UP000136220	0.1595
UP000106895	0.1333
UP000011243	0.0932
UP000007311	0.1346
UP000133413	0.1396
UP000118493	0.1227
UP000011244	0.0703
UP000124824	0.0777
UP000008699	0.1053
UP000105606	0.1021
UP000107207	0.0809
UP000116619	0.0850
UP000131827	0.0713
UP000112207	0.0927
UP000241080	0.0894
UP000096441	0.0961
UP000007634	0.1163
UP000148232	0.0812
UP000114585	0.1070
UP000136985	0.0752
UP000165031	0.0829
UP000100252	0.0635
UP000156496	0.0842
UP000241584	0.0698
UP000002331	0.0753
UP000108270	0.0595
UP000162341	0.0703
UP000154662	0.0708
UP000169747	0.0713
UP000148233	0.0541
UP000144012	0.0874
UP000096793	0.0965
UP000117623	0.0927
UP000241245	0.0732
UP000119395	0.0758
UP000135107	0.0698
UP000204539	0.0771
UP000116229	0.0470
UP000144169	0.0588
UP000155058	0.0782
UP000119221	0.0792
UP000121983	0.0557
UP000153605	0.0816
UP000167412	0.0828
UP000163232	0.0430
UP000001673	0.0797
UP000052112	0.0966
UP000052111	0.0260
UP000001672	0.0762
UP000006921	0.0415
UP000029762	0.2599
UP000008472	0.2017
UP000007022	0.2153
UP000007019	0.1201
UP000029764	0.1487
UP000180764	0.1807
UP000008470	0.1040
UP000007432	0.1426
UP000029763	0.0957
UP000008294	0.1465
UP000029761	0.1292
UP000117475	0.1292
UP000006624	0.1534
UP000006831	0.1243
UP000105166	0.0707
UP000203362	0.0147
UP000144687	0.0271
UP000130035	0.0306
UP000201782	0.0403
UP000109362	0.0371
UP000119141	0.0093
UP000141023	0.0106
UP000232767	0.0147
UP000156526	0.0146
UP000203744	0.0227
UP000171554	0.0187
